년도	제목	장르	가사
2009	Lady	랩/힙합	excuse me miss girl excuse me miss girl excuse me miss girl excuse me miss girl oh lady 벌써 가지마요 내게 좀 시간을 줘 ma lady 아직 못다한 말들이 남아 있는 걸요 내일 해 그러지마요 나에게 네 사랑을 줘 ma lady i say yo i say yoyoyoyoyo 잠깐 실례 excuse me miss 이름은 나이는 너 시간 있어 girl 절대 헤치지 않아 난 gentleman 그러니까 빨리 what's yo name 사실 두근두근 거려 나 땀이 주르륵 주르륵 맘이 콩딱 콩딱 나도 몰라 몰라 성큼성큼 한 발자국 살금살금 우리 애정전선 맑음 맑음 오늘따라 왠지 기분 좋은 예감이 설레는 맘 ah ha 오늘은 말을 걸 수 있을까 oh lady 벌써 가지마요 내게 좀 시간을 줘 ma lady 아직 못다한 말들이 남아 있는 걸요 내일 해 그러지마요 나에게 네 사랑을 줘 ma lady i say yo i say yoyoyoyoyo 네 눈에 띄게 1 2 넌 쳐다보지 않아 뻘쭘해 곧 넘어올거란 걸 i know you the only one girl 내 모든 걸 다 설명할 순 없겠지만 나도 이런 적은 처음이야 너를 본 순간 세상은 멈춰버린 걸 내 맘 빼고 오늘따라 왠지 기분 좋은 예감이 설레는 맘 ye he 네가 내 진심을 알아줄까 oh lady 벌써 가지마요 내게 좀 시간을 줘 ma lady 아직 못다한 말들이 남아 있는 걸요 내일 해 그러지마요 나에게 네 사랑을 줘 ma lady i say yo i say yoyoyoyoyo i say yo yo yo let it go go go 나도 지쳤어 빨리 call call call 아직도 내 맘을 모르겠어 너 이제는 내가 네 맘을 모르겠어 uh 어떻게 하면 날 받아줄지 과연 그 생각들만 하면 어지러 매스꺼워 이젠 포기할까 하다가 또 다시 네 얼굴만 보면 발그레 발그레 어쩔 줄 몰라 난 그래 suit를 차려입고 널 닮은 꽃과 목걸이 반지 i love you l need you i wanna be yo man baby
2009	Wonderful	랩/힙합	You are so wonderful 도대체 뭐가 그리 수줍어 겁내지 말고 다가와 your wonderful 너에겐 특별한 그 무언 갈 느낄 수 있어 말해봐 your wonderful 때론 힘들고 지칠 때도 있고 매번 다투고 실증도 느끼고 하지만 알아줘 너뿐이 란걸 믿어봐 your wonderful ma ma girl yo love 그댄 홈런 이 세상 단 한방의 역전 strike 슬퍼하지마 두려워하지마 내게 다 털어놔 내가 늘 곁에 있어줄게 널 지켜줄께 옆 자릴 채워줄께 your my my my my girl i'll be your man 너의 기쁨과 슬픔 지켜줄래 따뜻함만을 듬뿍전해 ye 난 언제까지나 니 곁에 있어 든든한 마징가 사람들은 우릴 부러워해 어쩌면 그래서 넌 더 두려워해 이제 그런 걱정 붙들어 매 Cool 하게 생각하면 돼 I don't care 네가 만약 혼자라면 너도 나와 같다면 네가 만약 원한다면 친구가 되줄께 이 밤이 길 다하면 내가 필요하다면 주저하지 말고 내게로 도대체 뭐가 그리 수줍어 겁내지 말고 다가와 your wonderful 너에겐 특별한 그 무언 갈 느낄 수 있어 말해봐 your wonderful 때론 힘들고 지칠 때도 있고 매번 다투고 실증도 느끼고 하지만 알아줘 너뿐이 란걸 믿어봐 your wonderful yo yo honey honey 자신감을 가져 슬그머니 왜 그래 왜 너는 왜 바보같이 한없이 작아지지 왜 남들 같이 길거리에서 가벼운 스킨쉽정돈 부끄러워하지마 girl 넌 달라 달라 내가 원하는걸 알아 그래서 더 끌리잖아 옥상에 올라가 소리쳐 봐 그대를 밤하늘 꽉 차게 그려봐 네 생각에 오늘도 가슴 뛴다 널 부르는 이 노래 환상에 잠긴다 high high 너무 급하지 않게 high high 너무 과하지 않게 high high we so fly alright 이보다 더 좋을 순 없다 네가 만약 혼자라면 너도 나와 같다면 네가 만약 원한다면 친구가 되줄께 이 밤이 길 다하면 내가 필요하다면 주저하지 말고 내게로 도대체 뭐가 그리 수줍어 겁내지 말고 다가와 your wonderful 너에겐 특별한 그 무언갈 느낄 수 있어 말해봐your wonderful 때론 힘들고 지칠 때도 있고 매번 다투고 실증도 느끼고 하지만 알아줘 너뿐이란걸 믿어봐 your wonderful you&me 다같이 위로 go go you&me 다 따라 해요 go go you&me everybody go go go your wonderful big bang big bang
2009	착한사람	랩/힙합	착한 사람이였음 안 그랬죠 그러나 나쁜 사람이 아니야 그렇죠 제발 착각였단 말은 말아다오 구겨진 여린 마음에 버려진 마지막 자존심심 긴 긴 기다림 속에 그댈 만났잖아 이건 하늘의 장난 비가 오면 그치고 벼락이 치면 숨으면 되는데 그대 없는 꿈에서 나 매일 스물 네시간 헤매이는데 궁금해 잘있는건지 벌써 잠은 들었는지 Oh please One more Time Dance with Me Tonight 오늘도 꿈에 그대와의 달콤한 시간 차분히 발 맞추고 나누던 이야기들 흐르는 시간이란 Toxic 현실이란 미로에 열쇠를 찾지 내 기막힌 사랑도 착각의 눈물인가 마지막 희망을 걸던 꽃다발도 즈려밟힌 가슴이 날 괴롭히는데 착한 사람이였음 안그랬죠 그러나 나쁜 사람이 아니야 그렇죠 제발 착각였단 말은 말아다오 구겨진 여린 마음에 버려진 마지막 자존심심 떨어진 입맛 사진을 또 꺼내려 잡은 지갑 바보같이 텅 빈 휴대폰에 문자 확인만 그리움에 모두 지울께 아무 흔적도 없는 방법으로 한 남자만의 순정은 로맨틱 가슴 속 깊은 곳의 외침 시간이 약이 되겠지 이별이란 따가운 채찍 카페인 알콜 조금만 줄여요 거울에 비친 내 모습 나 외면을 하네 착한 사람이였음 안그랬죠 그러나 나쁜 사람이 아니야 그렇죠 제발 착각 였단 말은 말아다오 구겨진 여린 마음에 버려진 마지막 자존심심 바락바락 우겨 오던 그 자존심도 까딱 안하던 두 눈에 한줄기로 가랑 가랑비가 와 아직 너를 못 잊고 오 그대여 바락바락 우겨 오던 그 자존심 까딱 안하던 두 눈에 한줄기 가랑 가랑비가 와 아직 그녀는 날 못 잊죠 너는 날 못 잊어 착한 사람 그녀는 날 못 잊죠 나쁜 사람 너를 잊고 착한 사람 나쁜 사람 나쁜 사람 나 나 나 나쁜 사람 착한 사람이였음 안그랬죠 그러나 나쁜 사람이 아니야 그렇죠 제발 착각였단 말은 말아다오 구겨진 여린 마음에 버려진 마지막 자존심심
2009	오,아,오	랩/힙합	Get a move on Let's go high way Burn the bridge It's the Big Bang Baby tell me girl 어디 숨었기에 내 기억 주머니에 내가 너한테 무슨 큰 죄졌기에 뭐가 그리 질렸기에 날 똑똑히 봐 I got you got you 안 놓친다 Everything's about you 너무 사랑해도 죄가 되나 단 한줌의 재가 돼 가 시끄러운 자명종소리 징그러운 너의 목소리 오늘도 아침부터 네 생각에 깨는 이 고통이 니가 그 놈 때문이건 아님 피치 못할 사정이건 I don't give up I need you right now I miss you right now what you waiting for 널 기다리는 나 아무런 말 없이 내 손을 잡고 조금만 더 come on closer 너를 향해 Let's go love soldier 오아오 오아오와우와 가지 말라고 제발 후회할 거라고 오아오 오아오와우와 널 보면 욕이 나와 그래도 좋다고 가 가 가 bye bye bye baby 다신 눈에 띄지마 니네 둘다 go run 다 다 다 lie lie lie baby 사랑 웃기지마 얼마나 가나 go run 네가 해달란 건 다해줬어 늘 힘들 때면 내가 달래줬어 그런데 넌 떠나 가네 벌써 Baby come back to me 오늘 너의 그 남잘 만났어 그 옆엔 니가 아니였어 끼리끼리 아주 잘 만났어 Baby come back to me What you waiting for 널 기다리는 나 아무런 말 없이 그 손을 놓고 조금만 더 come on closer 나를 향해 Let's go love soldier 오아오 오아오와우와 가지 말라고 제발 후회할 거라고 오아오 오아오와우와 널 보면 욕이 나와 그래도 좋다고 오아오 오아오와우와 가지 말라고 제발 후회할 거라고 오아오 오아오와우와 널 보면 욕이 나와 그래도 좋다고 아무런 이유 없이 너에게 달려가 너도 내 맘과 같다면 기다렸단 듯이 나에게 안겨봐 Run to me lady 자꾸만 멀어져 가는 네게 지쳐가 너도 내 맘과 같다면 tell me plz you & me Together forever 이 자릴 지킬게 오아오 오아오와우와 가지 말라고 제발 후회할 거라고 오아오 오아오와우와 널 보면 욕이 나와 그래도 좋다고 후회할 거라고 그래도 좋다고 가 가 가 bye bye bye baby 다신 눈에 띄지마 니네 둘 다 go run 다 다 다 lie lie lie baby 사랑 웃기지마 얼마나 가나 go run
2009	붉은노을	랩/힙합	난 너를 사랑해 Let's go We're back again with 이문세 That's right Fresh celebration 2008 It's bigbang ye ye bust it 그댄 아시나요 있잖아요 지금 그대가 너무 그리워요 고개 숙여 눈물 훔쳐요 당신의 이름을 불러요 꼭 이렇게 날 남겨두고 떠나가야만 했는지 너만 생각하면 머리 아퍼 독하디 독한 술 같어 술 뿐이겠어 병이지 매일 앓아누워 몇 번인지 내일이면 또 잠깐 잊었다가 또모레쯤이면 생각나겠지만 그래도 어떡해 아직 내 사랑 유효한데 돌아올 거라고 믿는데 난 너를 사랑해 Oh I love you girl 이 세상은 너 뿐이야 Whole in the world 소리쳐 부르지만 저 대답 없는 노을만 붉게 타는데 혹시 그대가 미안해한다면 내 얼굴 보기 두렵다면Girl 그런 걱정 하덜덜덜 마 너라면 힘이 펄펄펄 나 보고 싶은 그대 얼굴 저 붉은 노을을 닮아 더 슬퍼지는 걸 Oh baby baby 다 지나간 시간 우리가 함께한 추억잊진 말아줘요 눈을 감아소리 없이 날 불러준다면 언제라도 달려 갈께요 난 너를 사랑해 Oh I love you girl 이 세상은 너 뿐이야 Whole in the world 소리쳐 부르지만 저 대답 없는 노을만 붉게 타는데 아름다웠던 그대 모습을 이젠 볼 순 없겠지만 후횐 없어 그저 바라볼 수 있게 붉게 타주오 Ah Ah Ah Ah Ah Ah Ah Ah Let's go Ah Ah Ah Ah Ah Ah Ah Ah 해가 뜨고 해가 지네 노을 빛에 슬퍼지네 달이 뜨고 달이 지네 세월 속에 나 또한 무뎌지네 해가 뜨고 해가 지네 노을 빛에 슬퍼지네 달이 뜨고 달이 지네 그대 기억 또한 무뎌지네 난 너를 사랑해 Oh I love you girl 이 세상은 너 뿐이야 Whole in the world 소리쳐 부르지만 저 대답 없는 노을만 붉게 타는데 난 너를 사랑해 I love you girl 이 세상은 너 뿐이야 Whole in the world 소리쳐 부르지만 저 대답 없는 노을만 붉게 타는데 난 너를 사랑해 Oh I love you girl 이 세상은 너 뿐이야 소리쳐 부르지만 저 대답 없는 노을만 붉게 타는데 Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah big bang
2009	Oh My Friend	랩/힙합	1 2 3 4 세상이 그대를 슬프게 한다면 언제 어디서든 내 이름을 불러주오 난 항상 너만을 위한 119 5분 대기조 ye ye 그대가 가진 아픔은 아픔 아냐 우릴 만나게 해준 인연의 끈이야 내게 기대 울어도 좋아 아무 말 없이 안아줄테니 나 널 위해 비를 맞아 쉬지 않고 달려가 거친 바람도 뚫고 지나 ye 네 뒤에 무거운 짐 어두운 그림자 이젠 내가 다 막아줄 테니 oh my friend oh my friend 영원히 그대의 친구가 되리 oh my friend oh my friend 너만이 나를 살게 해 oh my friend oh my friend 조용히 네 뒤에 나무가 되리 oh my friend oh my friend my friend 사랑해 친구여 let's rock & roll man i don't control 눈을 감고 가슴을 열어 love & peace 꿈꾸던 바램 trust me 거짓 없이 진실만을 말해 똑바로 걸어 한 번은 절어 누구나 다 실수하기 마련 실패를 딛고 일어나 보렴 쓰린 상처 다 안녕 내 손을 잡고 나아가자 잃어버렸던 꿈 다시 찾아가자 같이 날아보자 먼지를 털어보자 옆사람도 함께 가보자 끝은 안보이지만 미래는 밝다 우린 아직 젊기에 기회는 많다 서로 사랑하자 더 크게 외쳐보자 자유 oh my friend oh my friend 영원히 그대의 친구가 되리 oh my friend oh my friend 너만이 나를 살게 해 oh my friend oh my friend 조용히 네 뒤에 나무가 되리 oh my friend oh my friend my friend 사랑해 친구여 지친 일상을 떠나 네가 그리던 대로 네가 그리던 대로 꿈을 향해 뛰어라 그대여 뛰어라 그대여 go away go away let's go away baby 오오오오오오 오오오오오오 오오오오오오 오 오오오오오오 오오오오오오 오오오오오오 오 모두 뛰어 oh my friend oh my friend 영원히 그대의 친구가 되리 oh my friend oh my friend 너만이 나를 살게 해 oh my friend oh my friend 조용히 네 뒤에 나무가 되리 oh my friend oh my friened my friend 사랑해 친구여
2009	가라가라 고!! (Kor Ver.)	랩/힙합	You know I gotta do it again right Boo Boo Big Bang Take the party down 홋또나나쯔노타이요 It's about time 하지메요 Time to party yeah for show Take the party down oh 민나데아소비니유코 오레타찌토 come on and let's go 나쯔다제 party time 다요 소시떼오도레 on dance floor 못또 movin' groovin' 이카시따 body say B I G to the BANG feel대로 해 아직 약해 가라가라가라 GO 더 폼나게 La La La La La 이리저리 몸을 흔들어줘 우릴 따라 계속 움직여줘 Don't stop now JUMP JUMP Don't stop now JUMP JUMP Big Bang rocks the night Big Bang rocks the night Take the party down oh 무네가하지케소오 오토니놋떼유코 이케루토코마데이코 Take the party down Oh 소바니키떼키이루소모 스베떼오와스레챠오 Come on and feel the real in ma flow 소시떼코코데후타리 즛또 bumpin' shakin' 오도로요 honey Say B I G to the BANG feel대로 해 아직 약해 가라가라가라 GO 더 폼나게 La La La La La 이리저리 몸을 흔들어줘 우릴 따라 계속 움직여줘 Don't stop now JUMP JUMP Don't stop now JUMP JUMP Big Bang rocks the night Big Bang rocks the night T O P my style my stage so fresh so clean Never fallin' just k k kickin' jumpin 'See her get low long fall FO' SHOS HIT GO make it GO bump bump bump SO LETS GO YO We gon' let it all out tonight GIRL See the name T O P up in lights GIRL Everybody knows we up they down So let me see you shake shake that around It's all sound bring the beat pump to the speakers Man then meet the heart of the picture GD is neat in the flesh TOP to bottom so freshly dressed I'm here to get down Lose control take hold of the sound Bring it o o o off the ground Big bang no doubt We gon' turn it out for sure Say B I G to the BANG feel대로 해 아직 약해 가라가라가라 GO 더 폼나게 La La La La La 이리저리 몸을 흔들어줘 우릴 따라 계속 움직여줘 Don't stop now JUMP JUMP Don't stop now JUMP JUMP Big Bang rocks the night Big Bang rocks the night Big Bang rocks the night Big Bang rocks the night
2009	할렐루야	랩/힙합	할렐루야 I'm fallin' I'm fallin' fallin' 무너져버린 빌딩에 yeah 할렐루야 I'm fallin' I'm fallin' fallin' shimmy shimmy yo 1 2 step action mission complete no doubt 아무도 없는 새벽 길바닥 난 독고다이 냉정 아님 실패다 난 움직이는 명령에 my soldier type Don't touch me BIGBANG is dynamite Boom 소리와 함께 목숨을 내던져 시작된 임무 일 처리는 thumbs up 우리에겐 사랑이란 사치다 피도 눈물도 없어 이것이 Rule이다 또 배신이다 남은 기억은 삭제 오늘의 동료가 내일이면 적 같애 눈앞에 믿음과 배신 차가운 question do nasty test me just blastin 왜 난 가질 수 없나 그저 평범한 일상 왜 널 가질 수 없나 늦었어 이미 난 감당못해 내 운명이다 장담은 못해 24시간 할렐루야 I'm fallin' I'm fallin' fallin' 무너져버린 빌딩에 TOP in the boom 할렐루야 I'm fallin' I'm fallin' fallin' shimmy shimmy yo 1 2 step action mission complete 총이 탕탕 울림과 동시에 인생의 종이 댕댕 바람처럼 쌩쌩 한순간에 모든걸 앗아갈 like a poker game 그럴수록 난 이성을 되찾아 pokerface son yo 피할 수 없다면 즐겨라 가슴은 뜨겁되 머리는 차갑게 널 숨겨라 불어라 이판사판 모 아니면 도 I'm the man TOP go 아님 stop 먹이를 찾아 헤매다니는 외로운 하이에나 선처 따윌 바란다면 shut up oather and go to heller 어설픈 계략 catch me if you can 난 니 머리위에 놀아 understand we so fly 친구들아 good bye 추억들 다 burned fire 절대 방심하지마 안심한 순간 방아쇠는 너를 향해 할렐루야 I'm fallin' I'm fallin' fallin' 무너져버린 빌딩에 yeah GD in the boom 할렐루야 I'm fallin' I'm fallin' fallin' shimmy shimmy yo 1 2 step action mission complete no doubt 난 오늘도 부르짖어 소박한 기돌 빌어 저 위로 저 위로 내게 일어날 기적 파도에 날 떠밀어 날 실어 날 잃었어 할렐루야 yes I'm fallin' I'm fallin' fallin' 무너져버린 빌딩에 yeah 할렐루야 I'm fallin' I'm fallin' fallin' shimmy shimmy yo 1 2 step action mission complete no doubt
2009	160 (Feat. 이수근)	랩/힙합	우물안에 개구리 내 주위 시선에 주눅이 들어 갓난 아이처럼 움추린 자세로 고개 숙여 숨죽인 난 콩알 만해진 간의 주인 세상 Number one 겁쟁이 페널티슛의 헛발질 언제나 앞서는 걱정이 내 머리 숱을 쳐내지 원형 탈모에 축구공 come on everybody sing ma song come on everybody sing ma song 키 키 키키 커 커 커커 키컸으면 키 컸으면 키컸으면 머리어깨무릎 발까지 160 동산위에 올라서도 160 태연한 척 두려워 날 싫어하는 니가 부러워 할 말을 하는 너만의 용기 한번만 빌리면 안 될까요 YO 아 미안 합니다 미안 합니다 무례한 부탁을 드렸다면 난 갑니다 이만 갑니다 등을 돌려 반대로 전진 땅에 붙은 내 발에 멈친 내 몸을 중력 반대로 달리기 달리기 앞으로 어제는 길거리를 지나가는데 백설공주 나를 보고 오라고 하네 가만히 있어봐라 니가 6번째니 7번째니 두번째입니다 웃기고 싶어요 당신을 허나 내입만 열면 냉장고 동네북이 돼 반창고 신세를 져 왠지 모르지만 싸늘한 바람이 불어와요 겨울은 빨리도 굴러가요 당신의 입가에 미소를 선물 해주고 싶은 마음에 난 이마를 마치 펀치백 처럼 마빡이마빡이마빡이 어느 TV 프로의 그들처럼 난 따라하지 따라하지 따라하지 허나 남은 건 내 멍든 이마 제발 가지마 내 정든 님아 한번만 더 내게 기회를 줘 한번만 더 내게 기회를 줘 한번만 더 내게 기회를 줘 너를 웃겨보려 애를 써 우리의 소리를 찾아서 나는 나는 나는 이 소리는 할머니에게만 용돈을 줘서 삐지신 할아버지의 소립니다 나는 비록 보잘것 없는 나지만 하나 제대로 하지 못해 하지만 난 웃기고 싶어 널 웃기고 싶어 기쁨을 네게 선물해 주고 싶어 웃으면 복이 온데요 웃으면 복이 온데요 웃으면 복이 온데요 웃으면 복이 온데요
2010	Step Up	랩/힙합	Homeboys & girls Wassup? everybody Haha, yeah yeah Welcome to the Supreme World 한 번 더 분위기 뒤바꿔 I like the way you move  1,2,3 go!  so special 다 널 보는 듯이 풀어 헤쳐 널 던져 넣듯이 기지개 펴 압박의 밑에서도 그냥 뛰어들어 with a passion 얹혀있던 것들 확 다 뱉어버려 전부 가만있다 더 체하기 전에 무거운 엉덩이 떼 go funky  못찾겠다 꾀꼬리 숨어있으면 너만 외롭지 난 old skool, 그녀는 electonic 너도 골라봐 뭐든 좋으니까 칵테일처럼 잘 섞어볼게 땀이 찬 신발은 벗어도 돼 가볍게 고민들은 툭툭 던져 익숙해지면 너도 two thumbs up!  제발 뜸들이지마 지금 이 순간 다 너만 보게 해 like a star 걱정마 you look so fine 너무 망설이지마 가까이 다가와 더 보여봐 너의 style like wow 걱정마 you look so fine  모두 다 higher, 다 higher  모두 다 fly up, 다 fly up  모두 다 higher, 다 higher  keep rockin' keep rockin' keep rockin' for you huh 멈칫거리는 너 앞으로 더 위로 더  시선들이 자길 끌어내리려는 것 같아 스텝을 밟아도 늘 엇박자 언제나 남의 것이던 spotlight 남의 등 뒤가 더 맘 편한 타입 세상의 관객이 되더라도 일부러 구석으로 가진 말어 널 제대로 보여줘야 돼 like back by popular demand  가능하면 앞쪽에 서, 내가 보이게 또 내가 널 잘 볼 수 있게 뒷걸음질만 치던 이 세상 속에 어눌한 몸치여 한 발짝 어색하지 않게 내딛을 때 내 손 잡아 어깨 힘을 빼 uh huh, we make it happen 하루하루가 오늘처럼 메인 이벤트  제발 뜸 들이지마 지금 이 순간 다 너만 보게 해 like a star 걱정마 you look so fine 너무 망설이지마 가까이 다가와 더 보여봐 너의 style like wow 걱정마 you look so fine  모두 다 higher, 다 higher  모두 다 fly up, 다 fly up  모두 다 higher, 다 higher  keep rockin' keep rockin' keep rockin' for you 자, 여기 모두 모여 신발 끈 조이고  So fresh, so clean 왠만하면 다 같이 다 clap  clap  앞으로 나간 뒤 두 발을 left & right let's move your feet 자, dance  dance  everybody scream!  제발 뜸 들이지마 지금 이 순간 다 너만 보게 해 like a star 걱정마 you look so fine 너무 망설이지마 가까이 다가와 더 보여봐 너의 style like wow 걱정마 you look so fine  모두 다 higher, 다 higher  모두 다 fly up, 다 fly up  모두 다 higher, 다 higher  keep rockin' keep rockin' keep rockin' for you
2010	너 하나면 돼	랩/힙합	하루에 16시간 시퍼렇게 눈 뜨고 있지만 그냥 춥기만 해 내 옆이 비어서 게다가 괜히 서러워지는 날씨여서 친구 불러내서는 대화도 없이 한잔씩 넘기며 술기운으로 버티는 토요일 새벽 거리 분위기는 너무 좋은데 난 계속 있지도 않은 내 여인을 떠올리며 입 벌리고 앉아있어 언제 지워질까 나와 너 사이의 선 만나야 돼 그 때 다 얘기하께 니 생각하던 날이 한달에 30일은 돼 튼 살 늘어가는 내 맘에 니 손은 로션 걱정마 난 내 여자는 최고로 모셔 너 하나면 돼 그래 너 하나면 돼 나 절대 급하게 구는 거 아냐 my baby  Baby I don't wanna rush 떨리는 니 손의 touch 나는 너 하나면 돼 너만 간절하게 되는 이게 사랑인가 싶다 이게 사랑인가 싶다 이게 사랑인가 니가 너무 보고 싶어지는 오늘 눈 앞에 널 그리며  혼자서 뒹구르는 시간이 좀 아까워 오늘 같은 날, 넌 친구들과 도망갔어 나 빼놓고 나가있는 너의 하루가 덜 행복했으면 좋겠다고 마음만 먹지 뭐부터 해야할지 몰라 니가 없는 내 방처럼 정리가 안돼 눈치가 없는 핸드폰에 알람이 날 깜짝 놀래키고 널 며칠 못 본 갈증에 난 목메이고 바닥만 긁어대지 궁상맞은 놈처럼 보일까봐 밖에도 못 나가겠어 애처로워 너의 남자로서 이런 것도 불평 못해? 늦게라도 올 거 다 알아 불 지펴놓을게 널 기다릴거야 새벽마저 잠들 때까지 걱정되니까 빨리 와 첫 차 뜰 때까지 i can't go to sleep 하나만 얘기할게 baby 너도 이제 내게 간절해지길 바래  Baby I don't wanna rush 떨리는 니 손의 touch 나는 너 하나면 돼 너만 간절하게 되는 이게 사랑인가 싶다 이게 사랑인가 싶다 이게 사랑인가 니가 지금 많이 보고 싶다고  Baby I need you  지금 많이 보고 싶다고  니가 옆에 있어 줘야 돼 너 없이는 길 잃은 꼬마 같은 기분이 돼 니가 옆에 있어 줘야 돼 너 없이 보내야 될 시간, 견디고 있을게  Baby I don't wanna rush 떨리는 니 손의 touch  나는 너 하나면 돼 너만 간절하게 되는 이게 사랑인가 싶다 이게 사랑인가 싶다 이게 사랑인가 니가 지금 많이 보고 싶다고  I can't go to sleep.. 너 때문에 i can't go to sleep.. i can't go to sleep.. 잠이 오지 않아 너 때문에 i can't go to sleep..
2010	Turn It Up	랩/힙합	Hey Hey Hey Hey 난 니 고막의 순결을 뺏지 이건 너를 유혹하는 메세지 Turn it up loud Turn it up loud 눈 뜨고는 볼 수 없는 몽키매직 잘 들어 널 약 올리는 메세지 다 Turn it up loud 랄라라라 Turn it up loud 랄라라라 나는야 The Official Pi T O P 누님들의 소망 나 한번 만나보기 그대들과 다른 차이 바로 월등함 어차피 그년 결국 내 곁에 머문다 따스하게 따뜻한 차에 함께 끈적한 Ray charls 음악을 감상해 나는 피지 못할 꽃도 피게해 이미 내 랩만으로도 그녈 거칠게해 쿵쿵쿵 심장이 뛰네 기다리던 것이 우르르 한번에 니 귀에 받아랏 니가 그간 원하던 거 난 짜잘한 랩 지망생과 다르단 거 이건 달콤한 거 뻥 안치고 설레는 맘에 100% 너 잠 못 잘걸 시간이 지나니 신호가 오네 So Fresh Rap을 위한 Sexy한 내 고뇌 난 니 고막의 순결을 뺏지 이건 너를 유혹하는 메세지 Turn it up loud Turn it up loud 눈 뜨고는 볼 수 없는 몽키매직 잘 들어 널 약 올리는 메세지 다 Turn it up loud 라라라라 Turn it up loud 라라라라 나는 John galliano Dior Louis vuitton kris vanassche YSL Dolce & gabbana Givenchy Alexander McQueen Tuxedo와 Shoes는 언제나 Dom Perignon Pink 대두 저주받은 체구 너그들과 나는 엄연히 다른 level 빠른 시일내루 갚아주지 배루 부러우면 덤벼봐라 조심해라 꿈속에 빠떼루 나는 달콤한 거 나는 달콤한 거 뻥 안치고 설레는 맘에 100% 너 잠 못 잘껄 la la la 나 타타탑 Hey Hey 만인의 TOP 언제나 주먹을 줘 더욱 관대하라 담백하다 기름기와 거품기가 하나도 없잖아 나는 당당하다 Turn it up loud 빙구 없다 난 니 고막의 순결을 뺏지 이건 너를 유혹하는 메세지 Turn it up loud Turn it up loud 눈 뜨고는 볼 수 없 는 몽키매직 잘 들어 널 약 올리는 메세지 다 Turn it up loud 라라라라 Turn it up loud 라라라라 내 삶에 나 만족 할란다 너와 나의 미래는 짱짱 충실히 일하고 즐기면 간단해 탄탄대로 보다 단단해 내 삶에 나 만족 할란다 너와 나의 미래는 짱짱 충실히 일하고 즐기면 간단해 탄탄대로 보다 단단해 Ao Ao Ao Ao Ao Ao Ao Ao Ao Ao Ao Ao Ao Ao Ao 다 같이 Ao Ao Ao Ao Ao Ao Ao Ao Ao Ao Ao Ao Ao Ao Ao
2010	나 이런사람이야	랩/힙합	마이크 싸가지 테스트 원 투 원 투 니네 내가 누군지 모르나 본데 나 이런 사람이야 Shake it Shake Shake it yo Shake Shake Shake it Shake it Shake Shake it yo everybody Shake it Shake Shake it yo Shake Shake Shake it Shake it Shake Shake it yo everybody 주둥이만 살아 뻐꾸기만 늘어가 무리야 인생이 술이야 나에게는 관대하고 남에게는 막 대하고 이 카드로 저 카드 막고 일 벌렸다 하면 사고 괜찮아 나니까 하나를 배우면 열을 깨달아 버리는 나니까 손발 다 써도 안되면 깨물어버리는 나니까 대박 나든 쪽박 차든 쏠리는 대로 사니까 아닌 걸 보고 아니라고 하니까 나 이런 사람이야 알아서 기어 아니면 쉬어 알았으면 뛰어 그래 내가 원래 그래 그래서 뭐 어쩔래 나 이런 사람이야 이야 학벌이 어디더라 돈벌이 얼마더라 앵벌이 이런 개나리 진달래 십장생 연봉이 내 명함이고 차가 내 존함이고 집이 내 성함이고 참 유감이고 괜찮아 나니까 하나를 배우면 열을 깨달아 버리는 나니까 손발 다 써도 안되면 깨물어버리는 나니까 대박 나든 쪽박 차든 쏠리는 대로 사니까 아닌 걸 보고 아니라고 하니까 나 이런 사람이야 알아서 기어 아니면 쉬어 알았으면 뛰어 그래 내가 원래 그래 그래서 뭐 어쩔래 나 이런 사람이야 이야 요람에서 무덤까지 말단에서 사장까지 한 많은 남자 한국놈 한다면 한다 한국놈 의사 약사 변호사 검사 판사 차라리 그 정성으로 MP3 다운받지 말고 판사 요람에서 무덤까지 말단에서 사장까지 한 많은 남자 한국놈 한다면 한다 한국놈 나 이런 사람이야 알아서 기어 아니면 쉬어 알았으면 뛰어 그래 내가 원래 그래 그래서 뭐 어쩔래 나 이런 사람이야 이야 Shake it Shake Shake it yo Shake Shake Shake it Shake it Shake Shake it yo everybody Shake it Shake Shake it yo Shake Shake Shake it Shake it Shake Shake it yo everybody
