년도	제목	장르	가사
2008	사랑이야	록/메탈	한걸음만 가까워도 니가 내 곁에만 다가와도 한마디도 못하고 뒷걸음만 치는 나 두근두근 떨려오는 괜히 내 얼굴이 빨개지는 이유도 모르고 자꾸만 널 피해왔지만 사랑이야 이런 느낌이 사랑인가봐 매일 눈을 뜰 때 눈 감을때 날보며 웃어주는 니가 떠올라 처음이야 하늘을 나는 듯한 이 기분 이젠 남자답게 내일 또 널 만날땐 사랑해 말해볼래 발걸음만 들려와도 니가 내 이름만 불러봐도 안녕이란 인사도 바보처럼 더듬어 부드러운 머리결에 왠지 설레이는 니 향기에 멍하니 가만히 널 보다 고갤 돌렸지만 사랑이야 이런 느낌이 사랑인가봐 매일 눈을 뜰 때 눈 감을때 날보며 웃어주는 니가 떠올라 처음이야 하늘을 나는 듯한 이 기분 이젠 남자답게 내일 또 널 만날 땐 사랑해 말해볼래 혼자서 하는 사랑은 눈물이겠지만 너와나 우리 단둘이만 그 누구보다 언제까지나 예쁜 사랑 할수있게 기도해 너의 마음까지 미소까지 모두 다 내 것이 되게 할꺼야 행운이야 이 넓은 세상에 널 만나서 이젠 약속할게 영원히 너 하나만 아끼고 사랑할게 오늘 고백을 하고 다시 또 널 만날 때 니 볼에 키스할래
2008	행복합니다	록/메탈	잘 가 마지막 인사로 사랑을 보냅니다 아직은 좀 부족한 사랑에 그대를 잡지 못 합니다 이젠 오랫동안 그댈 만나지 못하지만 그대가 그동안 내게 줬던 사랑을 기억합니다 때론 아팠던 기억에 눈물도 났었지만 그대와 함께한 순간은 내 생애 가장 큰 선물이랍니다 My Love 부르고 불러도 보이지 않는 내 사랑 언젠가 다시 품에 안기길 난 기도합니다 My Love 이름만 들어도 눈물 나는 내 사랑아 어디든 내게 오는 날까지 행복해줘요 나는 행복합니다 그대와의 사랑과 이별 모두 다 소중한 추억이 있기에 무엇과도 바꿀수 없기에 너의 빈자리는 내가 항상 지켜줄께요 프리만을 사랑합니다 때론 아팠던 기억에 눈물도 나겠지만 다시 돌아올 그댈 위해 웃음만 짓고 살아갈 나랍니다 My Love 버리고 버려도 지울 수 없는 내 사랑 끝없는 그리움에 지쳐도 난 기억합니다 My Love 평생을 살아도 하나뿐인 내 사랑아 눈감는 그날이 온다 해도 사랑해요 My Love 부르고 불러도 보이지 않는 내 사랑 언젠가 다시 품에 안기길 난 기도합니다 눈물 나는 내 사랑아 어디든 내게 오는 날까지 행복해줘요
2009	마법	록/메탈	햇살보다 밝은 미소에 내 심장은 이미 멈춘듯해 사랑인가봐 you and me together 별빛보다 고운 눈빛에 내 두 눈은 이미 멀었나봐 사랑인가봐 you and me together Oh baby you love me 마법을 걸으면 you love me 나만 사랑할거야 you love me 마법을 걸어봐 사랑의 미로속에 빠지게 장미보다 짙은 향기가 내 기분을 흠뻑 취하게 해 사랑인가봐 you and me together 보석보다 찬란한 빛에 내 어둠은 모두 가려지고 사랑인가봐 you and me together Oh baby you love me 마법을 걸으면 you love me 나만 사랑할거야 you love me 마법을 걸어봐 사랑의 미로속에 빠지게 꿈 속에 그리던 사랑 그대여 내 사랑에 마법에 빠져 굳이 사랑하단 말 안해줘도 I can feel it 네 눈빛 하나만으로도 I know U love me 나는 너의 요술램프 너는 나의 주인 너의 두 손이 My Home Sweet Home Only U Can Wake Me Up 넌 날 깨워 때로는 Gentleman 널 위한 슈퍼맨 너만을 위한 요술램프 I love you 마법을 외우면 I love you 너만 사랑할거야 I love you 마법을 외워봐 사랑의 미로속에 빠지게
2009	Missing You	록/메탈	절대 그럴리가 없다고 넌 그럴리가 없다고 이별이란 없다고 난 믿었었는데 어디부터 시작인건지 할 수 없는 퍼즐처럼 내 그리움의 시작은 다 너였다는걸 I'm Missing U Missing U 죽도록 그리운 사람 너무 보고싶고 그리워도 할 수 없는 말 I'm Missing U Missing U 그토록 사랑한 사람 다시 나에게로 돌아와주겠니 I'm Missing U 절대 변할리가 없다고 넌 그럴리가 없다고 날 사랑한단 그 말을 다 믿었었는데 그래 시작이 있었다면 끝이 정해진 영화처럼 사랑과 이별의 순서도 다 정해진거니 I'm Missing U Missing U 죽도록 그리운 사람 너무 보고싶고 그리워도 할 수 없는 말 I'm Missing U Missing U 그토록 사랑한 사람 다시 나에게로 돌아와주겠니 내 사랑아 사랑아 나 없인 못 산다했잖아 슬픔을 내 아픔을 니가 더 아파했잖아 내 평생을 일생을 너만을 사랑했는데 어떻게 나 어떻게 너를 잊을수있겠니 널 사랑해 사랑해 Oh I love U I'm Missing U 다시 나에게로 돌아와주겠니 I'm Missing U
2009	그대와 나	록/메탈	I need you love you 그대 두 눈은 언제나 날 봤으면 좋겠어 나를 떠올릴 때마다 미소가 입가에 번지길 바래 그대 입술은 언제나 날 부르면 좋겠어 내 이름 부를때마다 행복이 가슴에 넘치길 바래 세상에 둘도 없는 소중한 내 사랑아 Oh No I need you love you 사랑이 오려나봐 마치 꿈꾸는 것 같아 I need you love you 영원히 그대와 난 사랑을 하고 싶어 My love 그대 심장은 언제나 날 안으면 좋겠어 나를 떠올릴 때마다 심장이 설레여 두근거리길 세상에 둘도 없는 소중한 내 사랑아 Oh No I need you love you 사랑이 오려나봐 마치 꿈꾸는 것 같아 I need you love you 영원히 그대와 난 사랑을 하고 싶어 I want you love you 사랑에 빠졌나봐 언제나 함께하기를 I want you love you 어디든 그대라면 함께하고 싶은걸 내 오직 단 한사람 슬픈 일이나 기쁜 일 모두 다 그대와만 함께고싶어 다시 태어난다해도 그대만 사랑하고 싶어 I need you love you 사랑이 오려나봐 마치 꿈꾸는 것 같아 I need you love you 영원히 그대와 난 사랑을 하고싶어 I want you love you 사랑에 빠졌나봐 언제나 함께하기를 I want you love you 어디든 그대라면 함께하고 싶은걸 My love
2009	어쩌란 말이야	록/메탈	어두운 삶의 끝에서 널 만났고 나의 모든걸 다 바친거야 숨쉴때조차 너를 사랑했기에 영혼조차 전부 바친거야 나보다 널 사랑했었던 내가 너밖에 몰랐었던 내가 잊으라는 네 말에 어쩌란 말이야 나보다 널 사랑했었던 내게 너만 사랑한 내게 다시 돌아와 줄 순 없겠니 미친듯 사랑한게 그 이유라면 나의 모든걸 가져가도돼 죽을만큼 사랑한 그 이유라면 내 삶 모두 가져가도돼 나보다 널 사랑했었던 내가 너밖에 몰랐었던 내가 잊으라는 네 말에 어쩌란 말이야 나보다 널 사랑했었던 내게 너만 사랑한 내게 다시 돌아와 줄 순 없겠니 나는 매번 아픈 사랑에 치이고 치여 그래서 나는 늘 그 사랑 앞에서는 치를 떨었어 새로운 사랑 꿈꿔본적 없어 나는 사랑이라면 두려워 늘 한발짝씩 물러섰어 only you 사랑에 메마른 나를 적셔준 only you 어두웠던 내 앞길을 밝혀준 only you 너만이 나의 생명수 넌 나만의 등불 my boo 너는 내 삶의 전부 I want you back 사랑해 너를 사랑해 내게 돌아와 하늘아 내 말 들리니 운명처럼 사랑했었던 너를 세상보다 사랑한 너를 잊으라는 네 말에 어떻게 살아가 운명처럼 너를 사랑한 나를 버려야만 한대도 기억해 너만 사랑하는 날 나보다 널 사랑했었던 내가 너밖에 몰랐었던 내가 잊으라는 네 말에 어쩌란 말이야 나보다 널 사랑했었던 내게 너만 사랑한 내게 다시 돌아와 줄 순 없겠니
2009	멋쟁이 VS 예쁜이	록/메탈	You and I 너무나 멋져 멋져 멋져 내가 매일 듣는 얘기야 너무나 멋져 멋져 멋져 나를 보면 하는 얘기야 너무나 설레 설레 설레 나를 보는 여자맘이야 너무나 설레 설레 설레 나에게 반한 여자맘이야 거울에 비친 나를 한껏 멋내고 힘차게 거리를 나서면 나를 향해 꽂히는 많은 시선들 모른 척 당당히 걸어가 바라만 봐도 좋은 건가봐 반했단 고백조차 못하고 있잖아 너무나 멋져 멋져 멋져 내가 매일 듣는 얘기야 너무나 멋져 멋져 멋져 나를 보면 하는 얘기야 너무나 설레 설레 설레 나를 보는 여자맘이야 너무나 설레 설레 설레 나에게 반한 여자맘이야 얼굴에 몸매까지 받쳐 주는 너 모두들 넋이 나갔잖아 말을 걸어도 대답도 없고 높은 콧대에 고개를 젖히고 걷잖아 너무나 예뻐 예뻐 예뻐 니가 매일 듣는 얘기야 너무나 예뻐 예뻐 예뻐 너를 보면 하는 얘기야 너무나 설레 설레 설레 너를 보는 남자맘이야 너무나 설레 설레 설레 너에게 반한 남자맘이야 그러던 너와 내가 우연히 만나 말은 안 해도 눈으로 통했어 너무나 멋져 멋져 멋져 내가 매일 듣는 얘기야 너무나 멋져 멋져 멋져 나를 보면 하는 얘기야 너무나 예뻐 예뻐 예뻐 니가 매일 듣는 얘기야 너무나 예뻐 예뻐 예뻐 너를 보면 하는 얘기야 You and I
2009	너를 사랑해	록/메탈	이 수많은 사람 중에서 이렇게 너를 만난 건 태양의 눈부심 보다 더 빛나는 일 일거야 눈물고인 두 눈 닦아 줄 수 있도록 언제까지 내 곁에 있어주면 돼 세상 끝날 때까지 너를 사랑해 난 니가 기뻐하는 일이라면 모든 다 할게 오직 너 하나만 바라보는 바보가 되어 내 전부를 걸고 평생토록 살아갈게 널 위해 태어난 것처럼 오직 너만 지켜줄게 누구도 넘볼 수 없게 항상 곁에 서 있을게 세찬 바람에도 흔들리지 않도록 너의 손을 내가 꼭 잡고 있을게 세상 끝날 때까지 너를 사랑해 난 니가 기뻐하는 일이라면 모든 다 할게 오직 너 하나만 바라보는 바보가 되어 내 전부를 걸고 평생토록 살아갈게 너 대신 내가 아팠으면 좋겠어 너 대신 슬픈 일도 내가 겪었으면 좋겠어 뜨거운 가슴에 널 안고서 살아 갈 거야 내 목숨을 바쳐서라도 너를 지킬게
2009	Troublemaker	록/메탈	찢어진 바지를 입고 튀는 머리가 사람들 눈엔 이상할 지 몰라도 나만의 꿈을 꾸면서 걸어 갈테야 문제아라고 부를지 모르지만 남들이 우습다고 수근대며 놀린데도 보란듯이 난 이겨낼 거야 I am a trouble 나를 부르는 이름도 언젠간 바뀔거야 세상을 놀라게 할거야 I am a trouble 내 앞을 막아선데도 멈추지 않을래 당당히 맞서볼 테니까 똑같은 곳을 향해서 가라하지만 지루한 일엔 관심조차 없는 걸 로보트처럼 살라고 강요하지 마 반항아라고 부를지 모르지만 절대로 바보처럼 포기하진 않을 거야 멋진 미래를 이룰 테니까 I am a trouble 나를 부르는 이름도 언젠간 바뀔거야 세상을 놀라게 할거야 I am a trouble 내 앞을 막아선데도 멈추지 않을래 당당히 맞설 테니까 색안경을 낀 채로 보는 시선들 어느 것 하나도 난 두렵지 않아 I can fly higher 내 이름이 빛나는 날 모두들 기대해봐 그 날이 다가올 테니까 I can fly higher 힘껏 일어나 소리쳐 걱정 따윈 버려 이제부터 시작이야 I can fly higher 크게 한번만 외쳐봐 어리다 무시했던 세상을 향해 뛰는 거야 I can fly higher 소중한 꿈들을 안고 한 걸음 한 걸음 이제부터 시작이야
2009	사랑하는 법을 몰라서	록/메탈	사랑하는 그대가 나를 떠나가네요 한마디 변명도 난 못했는데 사랑하는 그대가 행복하고 싶대요 한마디 애원조차 못했네요 언젠가 슬픈 표정의 그댈 바쁘단 핑계로 외면했던 한심한 바보였으니까 그땐 몰랐죠 사랑하는 법을 몰라서 따뜻하게 안아줄 줄 몰라서 여린 가슴 가슴이 무너져 내리는 걸 모르고 무심히 발걸음을 돌렸죠 그땐 몰랐죠 사랑하는 법을 몰라서 그댈 혼자 남겨 뒀네요 미안하단 말조차 어색하게 보여 그저 모르척 지나쳤나 봐요 다른 누굴 만나도 나보단 더 낫겠죠 그래서 그대를 난 보내네요 다른 누굴 만나도 그대만은 못하죠 그래서 그대를 난 못 지워요 미안한 마음만 남았네요 잘가란 말밖에 못하네요 가슴은 울고 있는데 그땐 몰랐죠 사랑하는 법을 몰라서 따뜻하게 안아줄 줄 몰라서 여린 가슴 가슴이 무너져 내리는걸 모르고 무심히 발걸음을 돌렸죠 그땐 몰랐죠 사랑하는 법을 몰라서 그댈 혼자 남겨뒀네요 미안하단 말조차 어색하게 보여 그저 모른척 지나쳤나봐요 이젠 알지만 사랑하는 법을 알지만 사랑을 줄 그 사람이 없네요 눈물만 준 사랑은 모두 잊고 부디 행복하길 매일 난 울며 기도만 하네요 다음 세상에 내 어린 사랑이 아니길 정말 사랑이란걸 알때 그때 다시 만나면 내 품에 안겨요 행복한 꿈만 그릴 수 있도록 지금은 그댈 떠나 보내지만
2009	첫키스	록/메탈	영화처럼 멋질 수 있을까 그녀와의 처음 입맞춤 내일 다시 만날 것 같은데 왜 벌써부터 두근거리는 떨린 가슴이 터질 것 같은지 솜사탕 같을까 궁금해 눈을 감고 상상해 혹시 그녀도 지금 이 순간 똑같은 상상을 할까 Oh ye 사탕처럼 달콤한 거라면 아주 오랫동안 그대로 있을거야 향기에 취해 버릴까 봐 그게 걱정이 돼 근데 그 보다 큰 걱정은 아무도 믿지 않겠지만 나 솔직히 입 맞추는 키스 니가 처음이야 영화처럼 고개를 돌릴까 입을 맞춘 후엔 어떻게 숨을 쉴까 그게 또 걱정 돼 눈은 언제쯤에 감는지 아주 오래 지난 후 대체 얼마나 오래 하는지 도대체 알 수가 없어 Oh no 사탕처럼 달콤한 거라면 아주 오랫동안 그대로 있을거야 입술에 취해버린대도 밤을 세울거야 서툰 내가 싫다 할까 봐 나 먼저 고백 해버릴까 나 솔직히 입 맞추는 키스 니가 처음이야 그런 걱정으로 밤샌 지 아주 오래 지난 후 우린 드디어 어느 깊은 밤 살며시 입을 맞췄지 Oh ye 레몬 보다 더한 달콤함에 그냥 그대로 난 꼼짝할 수 없었어 행복에 취해 버린 채로 얼어버린거야 서툰 그녀가 왜 이렇게 고맙고 다행스러운지 약속할게 나 영원히 키스 너 하고만 할게 키스 너 하고만 할게
2009	한가지말	록/메탈	내가 한가지 못하는 말 내가 한가지 못듣는 말 사랑해 널 사랑해 한마디를 가슴에 숨겨놓고 내게 눈물만 주었던 말 내게 아픔만 주었던 그 말을 이렇게 널 보내는 순간에도 말하지 못하는 말 널 사랑해 지금 곁에 서 있는데 넌 대체 누굴 보고 있는지 내 맘 하나 모르는 니가 원망스러 한번만 뒤를 돌아봐 너 하나만 바라는 날 사랑이 너를 부르는 데 먼곳만 보고 아파하고 있는거야 내가 한가지 못하는 말 내가 한가지 못듣는 말 사랑해 널 사랑해 한마디를 가슴에 숨겨놓고 내게 눈물만 주었던 말 내게 아픔만 주었던 그말을 이렇게 널 보내는 순간에도 말하지 못하는 말 한번만 내 손 잡아줘 널 이토록 바라는 날 다른 사랑에 아파해도 내 품에 안겨 그 눈물도 닦아줄게 가슴이 매일 부르는 말 가슴이 매일 외치는 말 사랑해 널 사랑해 한마디를 눈물로 지워놓고 나를 오늘도 살게한 말 내가 오늘도 못지운 그 말은 사랑해 널 사랑해 이 한마디 너에게 듣고 싶어 내가 한가지 못하는 말 내가 한가지 못듣는 말 사랑해 널 사랑해 한마디를 가슴에 숨겨놓고 내게 눈물만 주었던 말 내게 아픔만 주었던 그말을 이렇게 널 보내는 순간에도 말하지 못하는 말 널 사랑해
2009	사랑이야	록/메탈	한걸음만 가까워도 니가 내곁에만 다가와도 한마디도 못하고 뒷걸음만 치는 나 두근두근 떨려오는 괜히 내 얼굴이 빨개지는 이유도 모르고 자꾸만 널 피해 왔지만 사랑이야 이런 느낌이 사랑인가봐 매일 눈을 뜰 때 눈감을 때 날 보며 웃어준 니가 떠올라 처음이야 하늘을 나는 듯한 이 기분 이젠 남자답게 내일 또 널 만날때 사랑해 말해볼래 한걸음만 밀려와도 니가 내 이름만 불러봐도 안녕이란 인사도 바보처럼 더듬어 부드러운 머릿결에 왠지 설레이는 니 향기에 멍하니 가만히 널 보다 고갤 돌렸지만 사랑이야 이런 느낌이 사랑인가봐 매일 눈을 뜰 때 눈감을 때 날 보며 웃어준 니가 떠올라 처음이야 하늘을 나는 듯한 이 기분 이젠 남자답게 내일 또 널 만날때 사랑해 말해볼래 혼자서 하는 사랑은 눈물이겠지만 너와나 우리 단 둘이만 그 누구보다 언제까지나 예쁜 사랑 할 수 있게 기도해 하나둘셋 행복의 주문을 소리쳐서 너의 마음까지 미소까지 모두다 내 것이 되게 할거야 행운이야 이 넓은 세상에 널 만나서 이젠 약속 할게 영원히 너 하나만 아끼고 사랑할게 오늘 고백을 하고 다시 또 널 만날때 니 볼에 키스할래
2009	그대는 사랑입니다	록/메탈	하루하루를 그대 없이 살아도 하루하루를 그댈 잊고 살아도 사랑 없이 살 수 있다고 그대 없이 살 수 있다고 다짐하고 또 합니다 매일 매일을 눈물로 살아가 매일 매일을 견디며 살아가 이렇게 난 잊지 못하고 마지못해 살고 있다고 때늦은 후회합니다 가고 나면 깨닫는게 사랑입니다 자고 나면 올 것 같은 그대입니다 나를 아프게 해도 나를 슬프게 해도 그대 같은 사람 없습니다 알다가도 모르는 게 사랑입니다 아파해도 그리운 게 사랑입니다 그댈 지우려 해도 그댈 버리려 해도 나의 사랑은 오직 그대입니다 매일 매일을 바쁜 척 살아가 매일 매일을 힘겹게 살아가 어떻게든 잊어본다고 수도 없이 다짐해 봐도 또 다시 무너집니다 가고 나면 깨닫는 게 사랑입니다 자고 나면 올 것 같은 그대입니다 나를 아프게 해도 나를 슬프게 해도 그대 같은 사람 없습니다 알다가도 모르는 게 사랑입니다 아파해도 그리운 게 사랑입니다 그댈 지우려 해도 그댈 버리려 해도 난 안됩니다 이별하고 이별해도 사랑입니다 미워하고 미워해도 사랑입니다 가고 나면 깨닫는 게 사랑입니다 자고 나면 올 것 같은 그대입니다 나를 아프게 해도 나를 슬프게 해도 그대 같은 사람 없습니다 알다가도 모르는 게 사랑입니다 아파해도 그리운 게 사랑입니다 그댈 지우려 해도 그댈 버리려 해도 나의 사랑은 오직 그대 입니다
2009	FT Island	록/메탈	F T I S L A N D Let's Go F T I S L A N D Let's Go 나 지금 어리게 보이겠지만 달라요 똑같이 보지마요 아직은 터무니 없게 보여도 나로 인해 놀랄 날이 오죠 쌓인 책속에 까만 글씨에 담긴 의미들과 친해볼 수 가 없을만큼 나 난 너무 바쁜거죠 하늘을 나는 지하철 바다속 나만의 별장 그녀가 좋아하는 떡볶이 맛의 새빨간 초콜렛 슬픔만 잊는 행복약 영원히 사는 퍼피 필요한게 많아 고민할게 많아 잠든 척해도 난 늘 바빠요 F T I S L A N D Let's Go F T I S L A N D Let's Go 나 지금 가진것 없이 보여도 틀려요 내 맘에 들어와요 조그만 내 속엔 누구보다 더한 열정들로 넘쳐나고 있죠 책가방 속엔 책을 대신해 달랑 악보 한장 혹시 엉뚱해 보이겠지만 그 안에 내 세상이 하늘을 나는 지하철 바다속 나만의 별장 그녀가 좋아하는 떡볶이 맛의 새빨간 초콜렛 슬픔만 잊는 행복약 영원히 사는 퍼피 필요한게 많아 고민할게 많아 잠든척해도 난 늘 바빠요 펼쳐져요 꿈꾸던 세상 쌓인 책속에 까만 글씨에 담긴 의미들과 친해 볼 수가 없을만큼 난 난 너무 바쁜거죠 리모콘으로 가는 차 뭐든 다되는 컴퓨터 나만의 천생연분만 알아보는 요술같은 안경 추억을 담은 손지갑 미랠 오가는 구두 다 이뤄 줄게요 행복을 줄게요 말만 해봐요 다 해 줄게요 F T I S L A N D Let's Go F T I S L A N D Let's Go
2009	Love Is	록/메탈	Ye ladies and gentlemen Love is 사랑은 눈을 보고 말하는 것 마음으로 전하는 것 우리들 사랑도 같길 바래요 사랑은 동화처럼 유치해도 사탕처럼 달콤한 것 우리들 사랑이 영원하기를 You are beautiful to me You are so beautiful to me 가슴이 뛰는 건 분명 사랑인 것 같아 You are beautiful to me You are so beautiful to me 하늘에서 내려온 천사인 것 같아요 짧게 자른 머리에 동그란 두 눈 마치 인형처럼 예쁜 그댄 내 사랑이죠 사랑은 구름 위를 나는 기분 햇살처럼 따뜻한 것 이 느낌 그대도 느낄 수 있죠 사랑은 만화 속 주인공처럼 멋지게 변할 수 있죠 그대도 나만의 공주인 걸요 You are beautiful to me You are so beautiful to me 고운 그대 손을 영원히 잡고 싶어요 You are beautiful to me You are so beautiful to me 백마 탄 왕자처럼 그댈 지켜 줄께요 그대와 함께하는 이 순간들이 꿈을 꾸는 아이처럼 마냥 즐겁기만 해 사랑은 엄마 품처럼 따뜻해 편한 잠처럼 포근해 아나요 그대를 만난 이유죠 사랑은 아이처럼 순진하고 천사처럼 순수하고 내게도 이렇게 다가왔어요 사랑은 눈을 보고 말하는 것 마음으로 전하는 것 우리들 사랑도 같길 바래요 사랑은 동화처럼 유치해도 사탕처럼 달콤한 것 우리들 사랑이 영원 우리들 사랑이 영원하기를
2009	사랑후애	록/메탈	내 사랑이라 생각했고 내 전부라고 생각했고 내 마지막이 될 사랑 그게 너라고 믿었어 너 하나만을 위해 웃고 너 하나만을 위해 살고 그게 행복일꺼라고 니 사랑을 믿었는데 모두 다 거짓말이야 다 거짓말이야 너의 사랑은 다 거짓말이야 이토록 아프게 해서 날 슬프게 해서 울리고 간 사랑이잖아 나만을 사랑한다고 날 지켜준다고 너의 사랑은 다 거짓말이야 내 마음 다 가져가고 사랑도 가져가고 떠나는 게 사랑이잖아 한 사람에게 사랑받고 한 사람에게 사랑주고 그 사람이 너일꺼라 바보처럼 믿었는데 모두 다 거짓말이야 다 거짓말이야 너의 사랑은 다 거짓말이야 이토록 아프게 해서 날 슬프게 해서 울리고 간 사랑이잖아 나만을 사랑한다고 날 지켜준다고 너의 사랑은 다 거짓말이야 내 마음 다 가져가고 사랑도 가져가고 떠나는 게 사랑이잖아 사랑이라는 말은 거짓말 사랑을 한단 말도 거짓말 영원이라는 말도 거짓말 돌아온다는 약속만을 내게 남긴 채 그대는 어디로 그대는 어디로 멀어지고 멀어져도 나는 너 하나만을 사랑해 너 다시 돌아올까봐 내게로 올까봐 나는 사랑을 다시 못하잖아 이토록 아프게 해도 날 슬프게 해도 너 하나만 기다리잖아 모두 다 거짓말이야 다 거짓말이야 우리 이별은 다 거짓말이야 니가 내 사랑이니까 내 전부이니까 너 하나만 기다리잖아
2009	Train	록/메탈	왔네요 참 오래 기다렸어요 그대를 위해서만 길 떠나는 train 그대만 그대만 들어오라고 문을 꼭 잠궈두고 기다렸죠 출발할게요 준비됐나요 날 꼭 잡아요 달릴 거에요 그댈 내게 맡겨두면 되요 다음 역은 행복역이에요 떠나요 함께 가요 그대를 웃게 만드는 건 내가 책임져요 떠나요 나라는 기찰 타고 배낭엔 사랑 담아 여행을 떠나요 때로는 비오고 바람 불겠죠 해 맑은 풍경들만 볼 수는 없겠죠 그래도 그대는 걱정 말아요 단단히 그댈 지킬 나는 train 출발할게요 준비됐나요 날 꼭 잡아요 달릴 거에요 행복역만 멈춰서는 train 다음 역도 행복역이에요 떠나요 함께 가요 짧다면 짧은 하루하루 사랑이 넘치게 떠나요 나라는 기찰 타고 눈 감는 그 날까지 여행을 떠나요 그대 잠든 동안도 사랑해요 내가 밉다고 해도 그대와 둘이면 자신있어요 Go let''s go I love you never let you go 떠나요 함께 가요 그대를 웃게 만드는 건 내가 책임져요 떠나요 나라는 기찰 타고 배낭엔 사랑 담아 여행을 떠나요 떠나요 함께 가요 짧다면 짧은 하루하루 사랑이 넘치게 떠나요 나라는 기찰 타고 눈 감는 그 날까지 여행을 떠나요
2009	너 올 때까지	록/메탈	우린 아니라고 다를꺼라고 난 생각 했어 이별을 알고도 영원한 사랑을 기대 했어 마치 이별이 날 기다린 듯이 짜여진 소설처럼 이별은 준비 없는 소나기처럼 나를 울리고가 너 올 때까지 기다릴게 너 올 때까지 잠시만 울게 비가 오면 눈물인지 빗물인지 아무도 모를 거야 나 언제까지 기다리면 돼 나 언제까지 아파하면 돼 죽을 만큼 아프고 더 아파도 널 기다릴 거야 너 올 때까지 끝이 아니라고 아닐거라고 난 생각 했어 이별은 준비없는 소나기처럼 나를 울리고가 너 올 때까지 기다릴게 너 올 때까지 잠시만 울게 비가 오면 눈물인지 빗물인지 아무도 모를 거야 나 언제까지 기다리면 돼 나 언제까지 아파하면 돼 죽을 만큼 아프고 더 아파도 널 기다릴 거야 모든건 그대로 인데 사랑도 그대로 인데 도대체 사랑하는 너는 없는데 나만 사랑한다고 내게 말했잖아 우리는 영원하자 약속 했었잖아 죽어도 나만 사랑 한다 약속했잖아 Don't goodbye Say goodbye Don't goodbye 나의 사랑은 너 하나면 돼 나의 눈물은 너 하나면 돼 일년이 가고 십년이 가도 나는 널 기다릴거야 나 언제까지 기다리면 돼 나 언제까지 아파하면 돼 죽을 만큼 아프고 더 아파도 널 기다릴 거야 너 올 때까지
2009	사랑앓이 (Encore)	록/메탈	그리울 때 눈감으면 더 잘보이는 그런사람 잊으려하고 지우려하면 더 많이 생각나는 사람 그 사람 꼭 올거라고 내 가슴에 해로운 거짓말을 하고 꼭 올거라는 말은 안했지만 기다릴 수 밖에 없는 사람 너무나 많이 사랑한 죄 널 너무나 많이 사랑한 죄 난 너로 인해 그 죄로인해 기다림을 앓고 있다고 내가 더 많이 사랑한 죄 널 너무나 많이 그리워한 죄 난 너로 인해 그 죄로인해 눈물로 앓고 있다고 이렇게 그 사람 꼭 올거라고 내 가슴에 해로운 거짓말을 하고 꼭 올거라는 말은 안했지만 기다릴 수 밖에 없는 사람 너무나 많이 사랑한 죄 널 너무나 많이 사랑한 죄 난 너로 인해 그 죄로인해 기다림을 앓고 있다고 내가 더 많이 사랑한 죄 널 너무나 많이 그리워한 죄 난 너로 인해 그 죄로인해 눈물로 앓고 있다고 헤어짐 늘 빠른 사랑 잊혀짐은 늘 더딘 사랑 늘 나에게만 늘 모진사랑 나 혼자 앓고 있었다고 그대 나를 이렇게 멀리 떠나가야만 했니 그대 나를 이렇게 멀리 떠나가야만 했니 그저 내 목숨 다바쳐 사랑할 사람 이젠 날 잊고 살아갈 무정한 사람 그저 내 전부 다 바쳐 사랑할 사람 이제 날 잊고 살아갈 너 내 목숨 다바쳐서 사랑할 사람 내게는 눈물만 주고 간 사람 늘 나에게만 늘 모진사랑 나 혼자 앓고 있었다고 내가 더 많이 사랑한 죄 널 너무나 많이 그리워 한죄 난 너로인해 그 죄로인해 눈물로 앓고 있다고 이렇게
2009	Primadonna (Encore)	록/메탈	시작해볼까 내 관심 밖의 일입니다 여자 친굴 사귈 이유가 없죠 내 인생의 주인공 바로 나니까요 남자들끼리 나눌 얘기 들었다 놔야 할 세상이 사람들의 고민보다 가볍다고 생각마요 그랬던 그 맘이 나 변했습니다 그녀는 프리마돈나 내 청춘이란 무대 위에 그녀가 나타나 주인공이 됐죠 오오 나의 프리마돈나 프리마돈나 걸음걸이는 발레리나 꾀꼬리 같은 목소릴 들으면 막 뛰던 심장이 웃는 것 같아요 프리마돈나 프리마돈나 해피엔딩이 돼야만 해요 내 눈엔 반짝이는 별이 뜨고 친군 변했다 놀려도 사랑해요 발레리나 발레리나 여자 마음은 갈대라고 선배들 얘기를 들었죠 남자들 의리만이 늘 영원하다 믿은 거죠 그랬던 그 맘이 나 변했습니다 그녀는 뭔가가 달라요 친구들은 코웃음과 하루 아침에 난 바보가 됐죠 오오 나의 프리마돈나 프리마돈나 그녀 뒤에선 빛이 나요 하루 종일 키스하고 싶다 아마 꽃 향기가 날 것만 같아요 프리마돈나 프리마돈나 영원한 그대 바보이고 싶어 그대가 입을 열면 시가 되요 완전히 미쳤다고 놀려도 오 라라라라 이 세상은 살만 했고 행복은 찾는 사람 몫이었죠 Guitar 오오 나의 프리마돈나 프리마돈나 걸음걸이는 발레리나 꾀꼬리 같은 목소릴 들으면 막 뛰던 심장이 웃는 것 같아요 프리마돈나 프리마돈나 해피엔딩이 돼야만 해요 내 눈엔 반짝이는 별이 뜨고 친군 변했다 놀려도 사랑해요 프리마돈나 프리마돈나 프리마돈나 그녀 밖에 난 안보이네요 프리마돈나 프리마돈나 프리마돈나 프리마돈나 프리마돈나 프리마돈나
